字	词频=出现次数*100/总字数
籥	0.002107674863830543
雳	0.002107674863830543
嗷	0.002107674863830543
筒	0.002107674863830543
泬	0.002107674863830543
纻	0.002107674863830543
藿	0.002107674863830543
莼	0.002107674863830543
狞	0.002068643847833681
闼	0.002068643847833681
蜍	0.002068643847833681
嫔	0.002068643847833681
帔	0.002068643847833681
萎	0.002068643847833681
着	0.002068643847833681
酷	0.002068643847833681
呀	0.002068643847833681
绊	0.002068643847833681
蚀	0.002068643847833681
菖	0.002068643847833681
庞	0.002068643847833681
货	0.002068643847833681
沅	0.002068643847833681
葩	0.002068643847833681
酊	0.002068643847833681
狄	0.002068643847833681
绢	0.002068643847833681
镞	0.002068643847833681
慧	0.002068643847833681
酩	0.002068643847833681
厉	0.002068643847833681
渤	0.002029612831836819
诞	0.002029612831836819
谭	0.002029612831836819
搏	0.002029612831836819
弧	0.002029612831836819
袈	0.002029612831836819
坦	0.002029612831836819
薮	0.002029612831836819
柚	0.002029612831836819
巳	0.002029612831836819
疵	0.002029612831836819
课	0.002029612831836819
毳	0.002029612831836819
芷	0.002029612831836819
靖	0.002029612831836819
涔	0.002029612831836819
辩	0.002029612831836819
盥	0.002029612831836819
诱	0.002029612831836819
蹲	0.002029612831836819
桨	0.002029612831836819
裟	0.002029612831836819
阃	0.002029612831836819
捕	0.002029612831836819
罔	0.001990581815839957
猴	0.001990581815839957
橐	0.001990581815839957
驽	0.001990581815839957
姻	0.001990581815839957
犁	0.001990581815839957
翱	0.001990581815839957
镌	0.001990581815839957
隘	0.001990581815839957
爇	0.001990581815839957
挺	0.001990581815839957
骅	0.001990581815839957
诰	0.001990581815839957
模	0.001990581815839957
惕	0.001990581815839957
岧	0.001990581815839957
盂	0.001990581815839957
芍	0.001990581815839957
厩	0.0019515507998430952
呵	0.0019515507998430952
糟	0.0019515507998430952
蓂	0.0019515507998430952
娉	0.0019515507998430952
鳖	0.0019515507998430952
陲	0.0019515507998430952
稔	0.0019515507998430952
玑	0.0019515507998430952
歆	0.0019515507998430952
恤	0.0019515507998430952
嫦	0.0019515507998430952
愆	0.0019515507998430952
蟆	0.0019515507998430952
脁	0.0019515507998430952
嘈	0.0019515507998430952
姜	0.0019515507998430952
掠	0.0019515507998430952
阎	0.0019515507998430952
赌	0.0019515507998430952
潋	0.0019515507998430952
暌	0.0019515507998430952
渍	0.0019125197838462335
醮	0.0019125197838462335
赛	0.0019125197838462335
拈	0.0019125197838462335
涎	0.0019125197838462335
蝴	0.0019125197838462335
紧	0.0019125197838462335
纯	0.0019125197838462335
躞	0.0019125197838462335
跼	0.0019125197838462335
澈	0.0019125197838462335
奥	0.0019125197838462335
邅	0.0019125197838462335
缣	0.0019125197838462335
蚌	0.0019125197838462335
睨	0.0019125197838462335
栉	0.0019125197838462335
衍	0.0019125197838462335
笏	0.0019125197838462335
拣	0.0019125197838462335
狩	0.0019125197838462335
啖	0.0019125197838462335
罕	0.0019125197838462335
烁	0.0019125197838462335
准	0.0018734887678493715
搴	0.0018734887678493715
浐	0.0018734887678493715
贶	0.0018734887678493715
杞	0.0018734887678493715
鵩	0.0018734887678493715
迅	0.0018734887678493715
摐	0.0018734887678493715
罅	0.0018734887678493715
瞩	0.0018734887678493715
孩	0.0018734887678493715
碾	0.0018734887678493715
戾	0.0018734887678493715
铢	0.0018734887678493715
靥	0.0018734887678493715
兢	0.0018734887678493715
汹	0.0018734887678493715
燃	0.0018734887678493715
猱	0.0018734887678493715
萄	0.0018734887678493715
厄	0.0018734887678493715
炬	0.0018734887678493715
沱	0.0018734887678493715
查	0.0018734887678493715
肱	0.0018734887678493715
盟	0.0018344577518525096
攸	0.0018344577518525096
搅	0.0018344577518525096
襜	0.0018344577518525096
捉	0.0018344577518525096
篮	0.0018344577518525096
演	0.0018344577518525096
妹	0.0018344577518525096
飐	0.0018344577518525096
爨	0.0018344577518525096
铎	0.0018344577518525096
觌	0.0018344577518525096
竽	0.0018344577518525096
澌	0.0018344577518525096
斛	0.0018344577518525096
遏	0.0018344577518525096
铓	0.0017954267358556476
汩	0.0017954267358556476
诫	0.0017954267358556476
堵	0.0017954267358556476
毵	0.0017954267358556476
甍	0.0017954267358556476
罹	0.0017954267358556476
橹	0.0017954267358556476
邃	0.0017954267358556476
泫	0.0017954267358556476
煦	0.0017954267358556476
荪	0.0017954267358556476
赪	0.0017954267358556476
笥	0.0017954267358556476
轨	0.0017954267358556476
讹	0.0017954267358556476
概	0.0017954267358556476
拏	0.0017954267358556476
镳	0.0017954267358556476
躇	0.0017954267358556476
汞	0.0017954267358556476
瞳	0.0017563957198587859
聋	0.0017563957198587859
穑	0.0017563957198587859
曦	0.0017563957198587859
锐	0.0017563957198587859
谕	0.0017563957198587859
掘	0.0017563957198587859
敝	0.0017563957198587859
劈	0.0017563957198587859
寅	0.0017563957198587859
蔷	0.0017563957198587859
懿	0.0017563957198587859
屣	0.0017563957198587859
茏	0.0017563957198587859
伎	0.0017563957198587859
蒋	0.0017563957198587859
碌	0.0017563957198587859
葺	0.0017563957198587859
畬	0.0017563957198587859
氅	0.001717364703861924
帻	0.001717364703861924
暾	0.001717364703861924
骀	0.001717364703861924
沮	0.001717364703861924
镐	0.001717364703861924
烝	0.001717364703861924
骈	0.001717364703861924
寮	0.001717364703861924
麈	0.001717364703861924
々	0.001717364703861924
勃	0.001717364703861924
亘	0.001717364703861924
嵌	0.001717364703861924
砺	0.001717364703861924
啮	0.001717364703861924
娜	0.001717364703861924
卤	0.001717364703861924
孱	0.001717364703861924
寤	0.001717364703861924
醑	0.001717364703861924
偕	0.001717364703861924
狸	0.001717364703861924
竦	0.001717364703861924
辂	0.001717364703861924
蠢	0.001717364703861924
蔚	0.001717364703861924
罴	0.001717364703861924
篷	0.001717364703861924
祢	0.001678333687865062
耗	0.001678333687865062
飨	0.001678333687865062
陕	0.001678333687865062
邵	0.001678333687865062
宏	0.001678333687865062
酤	0.001678333687865062
朮	0.001678333687865062
墉	0.001678333687865062
耘	0.001678333687865062
婷	0.001678333687865062
颙	0.001678333687865062
昊	0.001678333687865062
鸽	0.001678333687865062
哺	0.001678333687865062
恢	0.001678333687865062
翟	0.001678333687865062
垠	0.001678333687865062
吝	0.001678333687865062
飗	0.001678333687865062
缴	0.001678333687865062
衿	0.001678333687865062
啻	0.001678333687865062
绾	0.001678333687865062
庖	0.001678333687865062
曩	0.001678333687865062
诘	0.001678333687865062
胄	0.001678333687865062
币	0.0016393026718682
级	0.0016393026718682
斥	0.0016393026718682
魑	0.0016393026718682
谯	0.0016393026718682
较	0.0016393026718682
唾	0.0016393026718682
偎	0.0016393026718682
饷	0.0016393026718682
秽	0.0016393026718682
肇	0.0016393026718682
翥	0.0016393026718682
淇	0.0016393026718682
讳	0.0016393026718682
狡	0.0016393026718682
刮	0.0016393026718682
娶	0.0016393026718682
迂	0.0016393026718682
辖	0.0016393026718682
缉	0.0016393026718682
统	0.0016393026718682
翕	0.0016393026718682
亨	0.0016393026718682
螺	0.0016393026718682
崿	0.0016393026718682
惚	0.0016393026718682
诮	0.0016393026718682
窣	0.0016393026718682
渝	0.0016393026718682
抄	0.0016393026718682
卦	0.0016393026718682
咿	0.0016393026718682
岱	0.0016393026718682
皤	0.0016393026718682
珀	0.0016393026718682
佯	0.0016393026718682
滂	0.0016393026718682
蛱	0.0016393026718682
镊	0.0016002716558713383
垓	0.0016002716558713383
泷	0.0016002716558713383
苎	0.0016002716558713383
铛	0.0016002716558713383
鄂	0.0016002716558713383
蜗	0.0016002716558713383
睢	0.0016002716558713383
疠	0.0016002716558713383
琥	0.0016002716558713383
猗	0.0016002716558713383
阕	0.0016002716558713383
鹚	0.0016002716558713383
完	0.0016002716558713383
袴	0.0016002716558713383
鴒	0.0016002716558713383
哂	0.0016002716558713383
聘	0.0016002716558713383
拒	0.0015612406398744763
麓	0.0015612406398744763
霾	0.0015612406398744763
炀	0.0015612406398744763
弭	0.0015612406398744763
驶	0.0015612406398744763
腮	0.0015612406398744763
陨	0.0015612406398744763
绯	0.0015612406398744763
炳	0.0015612406398744763
隶	0.0015612406398744763
臭	0.0015612406398744763
黜	0.0015612406398744763
聒	0.0015612406398744763
译	0.0015612406398744763
鹍	0.0015612406398744763
俾	0.0015612406398744763
蜕	0.0015612406398744763
惶	0.0015612406398744763
侄	0.0015612406398744763
彝	0.0015612406398744763
甄	0.0015612406398744763
泼	0.0015612406398744763
绠	0.0015612406398744763
禊	0.0015612406398744763
鋋	0.0015612406398744763
镫	0.0015222096238776143
究	0.0015222096238776143
醇	0.0015222096238776143
逵	0.0015222096238776143
赦	0.0015222096238776143
隗	0.0015222096238776143
嵋	0.0015222096238776143
姮	0.0015222096238776143
簸	0.0015222096238776143
壳	0.0015222096238776143
罩	0.0015222096238776143
讯	0.0015222096238776143
珥	0.0015222096238776143
槽	0.0015222096238776143
幰	0.0015222096238776143
旻	0.0015222096238776143
抬	0.0015222096238776143
睇	0.0015222096238776143
祉	0.0015222096238776143
氓	0.0015222096238776143
喘	0.0015222096238776143
砖	0.0015222096238776143
枳	0.0015222096238776143
苕	0.0015222096238776143
邕	0.0015222096238776143
泱	0.0015222096238776143
粤	0.0015222096238776143
蟹	0.0015222096238776143
姝	0.0015222096238776143
歧	0.0015222096238776143
刊	0.0015222096238776143
弁	0.0015222096238776143
湟	0.0015222096238776143
撞	0.0015222096238776143
例	0.0015222096238776143
輧	0.0014831786078807524
篙	0.0014831786078807524
甑	0.0014831786078807524
荚	0.0014831786078807524
逮	0.0014831786078807524
隰	0.0014831786078807524
弩	0.0014831786078807524
虱	0.0014831786078807524
倪	0.0014831786078807524
璇	0.0014831786078807524
奖	0.0014831786078807524
楸	0.0014831786078807524
恳	0.0014831786078807524
鲵	0.0014831786078807524
矻	0.0014831786078807524
夤	0.0014831786078807524
磻	0.0014831786078807524
聆	0.0014831786078807524
枿	0.0014831786078807524
弋	0.0014831786078807524
评	0.0014831786078807524
玷	0.0014831786078807524
距	0.0014831786078807524
谑	0.0014831786078807524
轰	0.0014831786078807524
潼	0.0014831786078807524
摄	0.0014831786078807524
剃	0.0014831786078807524
臻	0.0014831786078807524
谦	0.0014831786078807524
曼	0.0014831786078807524
黠	0.0014441475918838904
骛	0.0014441475918838904
殚	0.0014441475918838904
逦	0.0014441475918838904
纠	0.0014441475918838904
勾	0.0014441475918838904
牍	0.0014441475918838904
漓	0.0014441475918838904
鶱	0.0014441475918838904
匏	0.0014441475918838904
刈	0.0014441475918838904
篌	0.0014441475918838904
拓	0.0014441475918838904
祯	0.0014441475918838904
悯	0.0014441475918838904
噬	0.0014441475918838904
蚩	0.0014441475918838904
箜	0.0014441475918838904
诈	0.0014051165758870287
孕	0.0014051165758870287
忡	0.0014051165758870287
讥	0.0014051165758870287
蓠	0.0014051165758870287
淙	0.0014051165758870287
舷	0.0014051165758870287
淬	0.0014051165758870287
泯	0.0014051165758870287
签	0.0014051165758870287
粳	0.0014051165758870287
咬	0.0014051165758870287
贳	0.0014051165758870287
桢	0.0014051165758870287
憀	0.0014051165758870287
憧	0.0014051165758870287
茆	0.0014051165758870287
馈	0.0014051165758870287
羯	0.0014051165758870287
诡	0.0014051165758870287
卵	0.0014051165758870287
浃	0.0014051165758870287
晤	0.0014051165758870287
孜	0.0014051165758870287
绫	0.0014051165758870287
罄	0.0014051165758870287
仄	0.0014051165758870287
蘸	0.0014051165758870287
皑	0.0014051165758870287
骠	0.0014051165758870287
轲	0.0014051165758870287
划	0.0014051165758870287
秃	0.0014051165758870287
嶮	0.0013660855598901667
摅	0.0013660855598901667
阍	0.0013660855598901667
杓	0.0013660855598901667
钥	0.0013660855598901667
朅	0.0013660855598901667
绥	0.0013660855598901667
赭	0.0013660855598901667
沤	0.0013660855598901667
烘	0.0013660855598901667
蹬	0.0013660855598901667
奁	0.0013660855598901667
瞬	0.0013660855598901667
祛	0.0013660855598901667
汨	0.0013660855598901667
崦	0.0013660855598901667
褥	0.0013660855598901667
鄱	0.0013660855598901667
臼	0.0013660855598901667
罚	0.0013660855598901667
榔	0.0013270545438933048
耒	0.0013270545438933048
洮	0.0013270545438933048
抃	0.0013270545438933048
裨	0.0013270545438933048
郄	0.0013270545438933048
挠	0.0013270545438933048
谱	0.0013270545438933048
箴	0.0013270545438933048
么	0.0013270545438933048
硕	0.0013270545438933048
鞅	0.0013270545438933048
娄	0.0013270545438933048
醍	0.0013270545438933048
斝	0.0013270545438933048
茹	0.0013270545438933048
辗	0.0013270545438933048
髦	0.0013270545438933048
你	0.0013270545438933048
鸶	0.0013270545438933048
廪	0.0013270545438933048
绰	0.0013270545438933048
漭	0.0013270545438933048
炯	0.0013270545438933048
椿	0.0013270545438933048
輈	0.0013270545438933048
柽	0.0013270545438933048
旐	0.0013270545438933048
铮	0.0013270545438933048
饼	0.0013270545438933048
璋	0.0013270545438933048
覃	0.0013270545438933048
亥	0.0012880235278964428
卞	0.0012880235278964428
鶺	0.0012880235278964428
粪	0.0012880235278964428
缪	0.0012880235278964428
淘	0.0012880235278964428
婺	0.0012880235278964428
甿	0.0012880235278964428
芹	0.0012880235278964428
壖	0.0012880235278964428
卯	0.0012880235278964428
谴	0.0012880235278964428
嘹	0.0012880235278964428
蹶	0.0012880235278964428
旟	0.0012880235278964428
钏	0.0012880235278964428
踊	0.0012880235278964428
臧	0.0012880235278964428
蜻	0.0012880235278964428
刁	0.0012880235278964428
蹭	0.0012880235278964428
牺	0.0012880235278964428
愉	0.0012880235278964428
鸬	0.0012880235278964428
虺	0.0012880235278964428
坰	0.0012880235278964428
舻	0.0012880235278964428
瀰	0.0012880235278964428
觑	0.0012880235278964428
蹴	0.0012880235278964428
刳	0.0012880235278964428
衬	0.001248992511899581
罘	0.001248992511899581
瀚	0.001248992511899581
囷	0.001248992511899581
堠	0.001248992511899581
咒	0.001248992511899581
鲲	0.001248992511899581
粥	0.001248992511899581
崒	0.001248992511899581
熠	0.001248992511899581
骆	0.001248992511899581
怳	0.001248992511899581
迨	0.001248992511899581
撚	0.001248992511899581
璜	0.001248992511899581
审	0.001248992511899581
嶔	0.001248992511899581
兕	0.001248992511899581
觐	0.001248992511899581
鹥	0.001248992511899581
孀	0.001248992511899581
缙	0.001248992511899581
侈	0.001248992511899581
邂	0.001248992511899581
泸	0.001248992511899581
伪	0.001248992511899581
痍	0.001248992511899581
腴	0.001248992511899581
洼	0.001248992511899581
喔	0.001248992511899581
颖	0.001248992511899581
逅	0.001248992511899581
驳	0.0012099614959027191
屹	0.0012099614959027191
飔	0.0012099614959027191
询	0.0012099614959027191
现	0.0012099614959027191
湫	0.0012099614959027191
普	0.0012099614959027191
胭	0.0012099614959027191
懦	0.0012099614959027191
叛	0.0012099614959027191
姥	0.0012099614959027191
踞	0.0012099614959027191
荑	0.0012099614959027191
绀	0.0012099614959027191
匕	0.0012099614959027191
缇	0.0012099614959027191
闇	0.0012099614959027191
龚	0.0012099614959027191
孽	0.0012099614959027191
晔	0.0012099614959027191
酡	0.0012099614959027191
楠	0.0012099614959027191
汶	0.0012099614959027191
脍	0.0012099614959027191
荜	0.0012099614959027191
炽	0.0012099614959027191
叉	0.0012099614959027191
晃	0.0012099614959027191
酥	0.0012099614959027191
繇	0.0012099614959027191
蜺	0.0012099614959027191
铙	0.0012099614959027191
浚	0.0012099614959027191
聿	0.0012099614959027191
芋	0.0012099614959027191
睥	0.0012099614959027191
跋	0.0012099614959027191
惩	0.0012099614959027191
甥	0.0012099614959027191
殃	0.0012099614959027191
燥	0.0012099614959027191
睛	0.0012099614959027191
鞲	0.0012099614959027191
孥	0.0012099614959027191
醐	0.0012099614959027191
卸	0.0012099614959027191
砥	0.0011709304799058572
攫	0.0011709304799058572
绦	0.0011709304799058572
蜘	0.0011709304799058572
镝	0.0011709304799058572
蜉	0.0011709304799058572
獬	0.0011709304799058572
笾	0.0011709304799058572
燧	0.0011709304799058572
蘅	0.0011709304799058572
菩	0.0011709304799058572
缟	0.0011709304799058572
罟	0.0011709304799058572
陬	0.0011709304799058572
畋	0.0011709304799058572
贰	0.0011709304799058572
贴	0.0011709304799058572
蘼	0.0011709304799058572
樗	0.0011709304799058572
辚	0.0011709304799058572
棕	0.0011709304799058572
蝼	0.0011709304799058572
桴	0.0011709304799058572
